source_id,x_ref,y_ref,filename,flux,flux_err,mag,mag_err,snr,sky_bkg,temporal_snr
168,840.205199,848.419088,019162_00000_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,22290.218047,152.382933,-10.870286,0.007422,146.277655,11.845458,34.175653
169,536.352992,857.679117,019162_00000_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,6062.329965,82.869751,-9.456599,0.014841,73.154920,10.250414,21.547846
170,477.678252,861.365206,019162_00000_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5742.177697,81.995924,-9.397692,0.015503,70.030038,12.492439,21.292599
26,927.872584,110.366658,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,4112.038926,66.757680,-9.035143,0.017626,61.596492,4.386934,18.417756
28,880.774087,114.162490,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,214144.844912,466.470911,-13.326769,0.002365,459.074381,43.930150,32.544735
33,661.146847,140.675554,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3742.574744,64.308095,-8.932926,0.018655,58.197568,5.003276,13.471763
35,920.147012,150.744441,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,8596.778570,94.715979,-9.835839,0.011962,90.763762,4.766220,27.880577
36,602.787340,156.858526,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,6606.494805,85.434771,-9.549928,0.014040,77.327939,8.818525,23.985381
37,619.092573,169.192742,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,23675.994869,156.041525,-10.935771,0.007156,151.728810,8.568427,35.520932
38,861.541665,174.131087,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,11734.681977,111.285609,-10.173678,0.010296,105.446536,8.273570,30.230752
39,752.288649,185.149594,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,17771.338513,136.290418,-10.624300,0.008326,130.393161,10.233531,35.489998
42,984.056857,194.802823,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,13666.264680,118.583573,-10.339125,0.009421,115.245850,5.039470,30.567383
43,709.591071,197.689768,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3241.705387,61.336102,-8.776934,0.020542,52.851506,6.626092,12.913045
44,783.202627,197.475437,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,9567.952760,100.706597,-9.952048,0.011427,95.008203,7.306687,27.988459
46,1021.336599,198.855772,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3348.837393,63.745830,-8.812235,0.020667,52.534219,9.099759,11.448276
48,781.060079,218.363857,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,42375.243183,208.183781,-11.567781,0.005334,203.547284,12.289863,33.076620
49,693.721337,227.404655,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3544.681798,68.548215,-8.873943,0.020996,51.710782,14.695425,14.106253
50,730.079827,228.391431,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,80480.610982,286.584454,-12.264228,0.003866,280.826855,21.008939,33.267232
52,690.408579,240.121202,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,70374.294716,268.987532,-12.118535,0.004150,261.626604,25.210115,32.130120
53,798.536890,245.189648,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,203128.587571,454.428401,-13.269428,0.002429,446.998003,42.991999,33.275523
54,699.575507,247.488966,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5702.997451,83.321579,-9.390258,0.015862,68.445624,15.781652,20.796725
55,971.758026,250.749483,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,21147.984449,148.846129,-10.813172,0.007641,142.079506,12.823885,33.916835
57,476.093045,262.935867,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,4353.558564,68.485381,-9.097111,0.017079,63.569166,4.286856,19.724505
61,523.837408,274.775367,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,11935.746028,112.456721,-10.192124,0.010229,106.136351,9.049780,30.763132
62,601.971377,274.797518,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,7290.485493,87.729496,-9.656891,0.013065,83.101874,5.169084,22.902188
63,654.947372,278.607470,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,-254.484492,28.214279,,,-9.019706,6.895370,-0.556471
65,491.589729,290.376736,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3542.431495,61.538394,-8.873254,0.018861,57.564575,3.113612,18.584366
66,971.391629,296.483783,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,4312.015749,69.683138,-9.086701,0.017545,61.880332,6.922909,16.719147
67,734.048937,323.039327,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3553.304125,65.607674,-8.876581,0.020046,54.159886,9.562828,15.682778
68,831.618730,323.633753,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,40060.679836,202.743195,-11.506796,0.005495,197.593215,13.294192,35.285758
69,776.776133,327.813485,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,11163.082889,108.370436,-10.119460,0.010540,103.008563,7.398393,29.259557
74,490.871494,349.623684,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,9052.685322,97.980461,-9.891944,0.011751,92.392761,6.970802,27.491106
76,620.951135,366.873331,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,7158.872032,86.860040,-9.637111,0.013173,82.418475,4.912088,25.049351
77,714.500371,367.262238,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,250081.088750,503.865991,-13.495202,0.002187,496.324605,48.381163,35.858587
80,586.172221,384.419070,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,6877.252890,85.391366,-9.593537,0.013481,80.538036,5.276718,21.288307
90,728.666796,429.458096,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,2537.684200,53.650257,-8.511094,0.022953,47.300504,4.337493,10.620118
91,512.694747,435.306667,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,177687.612476,424.836889,-13.124143,0.002596,418.249020,35.635039,34.902970
93,678.107698,437.830830,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,12006.333410,113.779584,-10.198526,0.010289,105.522739,11.961581,32.134652
94,994.323599,440.576177,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,118447.975923,347.209337,-12.683819,0.003183,341.142831,26.818849,32.964149
96,587.876644,442.248962,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3083.093003,59.189783,-8.722467,0.020843,52.088264,5.351902,13.806497
97,844.084918,443.403811,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,35366.283068,191.045958,-11.371474,0.005865,185.119243,14.416573,35.039058
98,469.303013,443.346165,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,2852.196026,57.422250,-8.637948,0.021858,49.670572,5.667428,12.154679
99,689.246302,446.742537,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,34459.457559,189.690384,-11.343271,0.005976,181.661594,19.391238,35.945976
100,701.171630,458.045416,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,4386.774023,73.349595,-9.105363,0.018154,59.806384,12.648222,16.510437
103,502.408226,462.164632,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,50387.046784,226.961557,-11.755797,0.004890,222.006966,14.317601,35.334207
104,624.225783,467.795881,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5949.724780,79.417867,-9.436242,0.014492,74.916703,4.551486,22.144198
105,842.598499,467.433752,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,65614.238069,258.864634,-12.042495,0.004283,253.469302,17.782838,33.198749
106,959.025472,467.798575,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,34441.699193,188.329488,-11.342711,0.005937,182.880013,13.067219,35.941031
109,728.594648,506.717854,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,12979.312493,116.335022,-10.283129,0.009731,111.568402,7.060431,29.999679
110,982.451245,507.872269,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,12513.844175,115.396498,-10.243477,0.010012,108.442148,10.217845,29.503975
111,998.865836,508.470747,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,24295.046316,158.982080,-10.963794,0.007105,152.816256,12.481002,30.640847
113,800.264734,517.259629,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,10192.547060,103.413649,-10.020707,0.011016,98.560945,6.389572,27.120522
114,695.147451,533.609906,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,22305.861725,152.034740,-10.871048,0.007400,146.715558,10.296693,34.767266
115,735.996240,536.440894,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,392982.612633,631.279507,-13.985933,0.001744,622.517614,70.425466,37.211708
116,556.986903,545.326144,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,8156.078045,92.699768,-9.778703,0.012340,87.983802,5.566209,26.527574
118,490.717961,554.914957,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,2597.647661,53.124253,-8.536451,0.022204,48.897585,2.858914,10.720318
120,591.132364,565.463092,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,2474.009406,57.561775,-8.483503,0.025261,42.980075,10.686918,9.483848
121,598.795626,566.307381,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3945.824670,68.044200,-8.990344,0.018722,57.989141,8.711358,15.572088
127,559.995377,603.186712,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,15420.154075,126.595568,-10.470222,0.008913,121.806429,7.719444,31.977026
129,625.151185,608.589160,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5887.891273,79.861419,-9.424899,0.014726,73.726354,6.238301,21.204629
131,562.969877,622.295466,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,1495.560292,45.978115,-7.937010,0.033378,32.527656,7.874054,7.499083
136,624.762207,663.663230,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,344812.828591,591.428087,-13.843959,0.001862,583.017337,63.335437,35.766197
139,752.616559,679.204746,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3829.979382,66.571357,-8.957991,0.018871,57.531941,7.661925,16.053877
142,556.862636,699.810853,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,3986.124261,69.916476,-9.001377,0.019043,57.012659,11.487032,14.653830
143,548.416241,708.470547,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,11667.678763,112.747602,-10.167461,0.010491,103.484939,13.296988,34.332634
144,867.534533,708.067848,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,123654.120919,355.076743,-12.730521,0.003118,348.246184,30.880805,33.457908
147,474.579304,721.118435,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,8494.308902,94.665930,-9.822820,0.012100,89.729314,5.950222,27.754673
148,636.329879,730.614106,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,19029.124983,140.520365,-10.698547,0.008017,135.418983,9.127193,36.916647
158,895.933694,787.631681,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,6983.114599,88.278157,-9.610123,0.013725,79.103539,10.312201,27.533406
159,903.505113,789.274386,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,6094.926129,82.330201,-9.462421,0.014666,74.030259,8.700502,24.367595
160,596.654366,791.134479,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5415.166120,80.851917,-9.334029,0.016210,66.976348,14.284047,16.723134
162,600.060773,802.913741,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5958.631397,81.733031,-9.437866,0.014892,72.903590,9.188422,19.947202
164,721.182150,812.275056,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,8066.635627,92.509859,-9.766731,0.012451,87.197578,6.257187,24.820697
165,721.172688,812.632289,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,8024.628067,92.226619,-9.761062,0.012478,87.009891,6.125826,24.645710
167,884.570110,839.818923,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,27271.457408,167.675263,-11.089271,0.006675,162.644488,10.740241,33.709347
168,840.205199,848.419088,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,23194.934203,154.735749,-10.913483,0.007243,149.900294,9.526605,34.175653
169,536.352992,857.679117,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5966.472448,80.454554,-9.439294,0.014640,74.159537,6.448484,21.547846
170,477.678252,861.365206,019162_00001_CN2025A-65_cycle_4_pointing_4_calibrated_bgsub.fits,5785.099762,80.529097,-9.405777,0.015113,71.838627,8.910584,21.292599
26,927.872584,110.366658,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4716.920539,71.882552,-9.184146,0.016545,65.619826,5.731878,18.417756
28,880.774087,114.162490,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,219263.069125,472.040520,-13.352414,0.002337,464.500524,45.316933,32.544735
33,661.146847,140.675554,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3481.838978,62.400260,-8.854522,0.019458,55.798469,5.245154,13.471763
35,920.147012,150.744441,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,8804.751232,96.562291,-9.861793,0.011907,91.182087,6.614795,27.880577
36,602.787340,156.858526,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,6614.871720,83.871409,-9.551304,0.013766,78.869209,5.341769,23.985381
37,619.092573,169.192742,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,23669.078557,155.924424,-10.935453,0.007152,151.798403,8.191355,35.520932
38,861.541665,174.131087,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,12051.017097,112.798949,-10.202559,0.010162,106.836253,8.563629,30.230752
39,752.288649,185.149594,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,18768.059031,138.811973,-10.683548,0.008030,135.204901,6.375171,35.489998
42,984.056857,194.802823,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,13174.298678,117.649477,-10.299319,0.009696,111.979237,8.493790,30.567383
43,709.591071,197.689768,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3039.253039,58.493459,-8.706917,0.020895,51.958853,4.866725,12.913045
44,783.202627,197.475437,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,9775.083143,101.056592,-9.975301,0.011224,96.728803,5.568533,27.988459
46,1021.336599,198.855772,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3316.287184,62.730535,-8.801630,0.020537,52.865597,7.879225,11.448276
48,781.060079,218.363857,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,43732.901119,211.102218,-11.602021,0.005241,207.164574,10.583743,33.076620
49,693.721337,227.404655,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3513.140099,65.541569,-8.864239,0.020255,53.601709,9.963827,14.106253
50,730.079827,228.391431,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,82767.895146,290.273671,-12.294655,0.003808,285.137453,18.982839,33.267232
52,690.408579,240.121202,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,71683.224119,270.911693,-12.138544,0.004103,264.599964,21.771394,32.130120
53,798.536890,245.189648,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,208143.629470,459.383485,-13.295908,0.002396,453.093410,36.790977,33.275523
54,699.575507,247.488966,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,5806.511913,82.959197,-9.409788,0.015512,69.992384,13.696446,20.796725
55,971.758026,250.749483,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,21809.491350,149.938732,-10.846614,0.007464,145.456021,8.557851,33.916835
57,476.093045,262.935867,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4561.983842,70.545441,-9.147884,0.016789,64.667309,5.279812,19.724505
61,523.837408,274.775367,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,12241.409168,113.003663,-10.219579,0.010022,108.327543,6.728034,30.763132
62,601.971377,274.797518,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,7114.426305,87.854710,-9.630350,0.013407,80.979452,7.690670,22.902188
63,654.947372,278.607470,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,-229.697394,22.865606,,,-10.045542,3.732356,-0.556471
65,491.589729,290.376736,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3799.553593,64.585764,-8.949331,0.018455,58.829583,4.733488,18.584366
66,971.391629,296.483783,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4753.227477,71.921469,-9.192471,0.016428,66.089132,5.340861,16.719147
67,734.048937,323.039327,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3266.256234,62.599923,-8.785126,0.020808,52.176682,8.307813,15.682778
68,831.618730,323.633753,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,41596.598938,206.116059,-11.547645,0.005380,201.811538,11.296574,35.285758
69,776.776133,327.813485,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,11512.161573,109.181004,-10.152892,0.010297,105.441067,5.199020,29.259557
74,490.871494,349.623684,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,9151.997929,97.687453,-9.903790,0.011589,93.686525,4.976336,27.491106
76,620.951135,366.873331,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,7253.175542,86.407630,-9.651320,0.012934,83.941379,2.713310,25.049351
77,714.500371,367.262238,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,255998.102483,509.525275,-13.520592,0.002161,502.424738,46.064574,35.858587
80,586.172221,384.419070,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,6920.665398,85.764542,-9.600370,0.013455,80.693784,5.537207,21.288307
90,728.666796,429.458096,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,2848.712745,53.977986,-8.636622,0.020572,52.775455,0.826462,10.620118
91,512.694747,435.306667,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,178462.960706,425.623972,-13.128870,0.002589,419.297249,34.285857,34.902970
93,678.107698,437.830830,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,12618.313652,116.446335,-10.252503,0.010019,108.361621,11.986726,32.134652
94,994.323599,440.576177,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,120708.038001,350.403717,-12.704340,0.003152,344.482756,26.416242,32.964149
96,587.876644,442.248962,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3284.567999,59.087689,-8.791196,0.019531,55.588026,2.632894,13.806497
97,844.084918,443.403811,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,36501.892856,193.497169,-11.405788,0.005755,188.643033,11.959048,35.039058
98,469.303013,443.346165,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,2745.249953,59.465403,-8.596455,0.023518,46.165498,10.069850,12.154679
99,689.246302,446.742537,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,35959.386848,192.854180,-11.389531,0.005823,186.458944,15.703475,35.945976
100,701.171630,458.045416,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4530.167513,73.124773,-9.140286,0.017525,61.951201,10.403194,16.510437
103,502.408226,462.164632,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,51519.292991,229.415382,-11.779925,0.004835,224.567736,14.160009,35.334207
104,624.225783,467.795881,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,6100.606074,81.227099,-9.463432,0.014456,75.105551,6.331000,22.144198
105,842.598499,467.433752,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,66596.709635,260.576341,-12.058632,0.004248,255.574659,16.594386,33.198749
106,959.025472,467.798575,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,35619.523953,190.953972,-11.379220,0.005820,186.534606,10.744811,35.941031
109,728.594648,506.717854,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,12723.632995,115.628382,-10.261528,0.009867,110.039013,8.228816,29.999679
110,982.451245,507.872269,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,12921.398945,116.404336,-10.278274,0.009781,111.004447,8.003208,29.503975
111,998.865836,508.470747,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,24540.874732,159.563476,-10.974725,0.007059,153.800076,11.709069,30.640847
113,800.264734,517.259629,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,10251.459237,104.494681,-10.026964,0.011067,98.105082,8.501155,27.120522
114,695.147451,533.609906,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,22491.611264,152.291685,-10.880051,0.007351,147.687717,8.927268,34.767266
115,735.996240,536.440894,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,400045.264318,636.627589,-14.005273,0.001728,628.381916,66.837726,37.211708
116,556.986903,545.326144,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,8534.338760,93.437896,-9.827925,0.011887,91.337018,2.499390,26.527574
118,490.717961,554.914957,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,2898.670438,56.493471,-8.655497,0.021160,51.309831,3.728578,10.720318
120,591.132364,565.463092,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,2383.704761,54.964738,-8.443131,0.025035,43.367891,8.115853,9.483848
121,598.795626,566.307381,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4139.413110,67.920348,-9.042347,0.017814,60.945110,6.032107,15.572088
127,559.995377,603.186712,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,15202.772096,125.661860,-10.454807,0.008974,120.981594,7.488315,31.977026
129,625.151185,608.589160,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,6147.040191,81.883614,-9.471665,0.014462,75.070455,7.103226,21.204629
131,562.969877,622.295466,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,1788.756779,47.835994,-8.131378,0.029034,37.393532,6.360157,7.499083
136,624.762207,663.663230,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,351384.833210,596.573911,-13.864458,0.001843,589.004693,57.494374,35.766197
139,752.616559,679.204746,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4289.982229,68.094839,-9.081139,0.017233,63.000108,4.417185,16.053877
142,556.862636,699.810853,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4046.304818,71.232453,-9.017646,0.019113,56.804232,13.085816,14.653830
143,548.416241,708.470547,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,11913.280812,112.879839,-10.190078,0.010287,105.539492,10.549772,34.332634
144,867.534533,708.067848,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,126426.121799,358.656399,-12.754592,0.003080,352.499278,28.116830,33.457908
147,474.579304,721.118435,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,9055.223470,96.058124,-9.892248,0.011517,94.268169,2.189206,27.754673
148,636.329879,730.614106,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,20184.097526,144.074737,-10.762523,0.007750,140.094634,7.301166,36.916647
158,895.933694,787.631681,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,7202.752339,89.530078,-9.643746,0.013495,80.450643,10.349942,27.533406
159,903.505113,789.274386,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,5752.073621,82.481145,-9.399561,0.015568,69.738043,13.382583,24.367595
160,596.654366,791.134479,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,5486.002220,78.221631,-9.348140,0.015480,70.134082,8.054784,16.723134
162,600.060773,802.913741,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,5919.100352,81.048451,-9.430639,0.014866,73.031628,8.272888,19.947202
164,721.182150,812.275056,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,7890.679119,91.591404,-9.742786,0.012602,86.150870,6.344632,24.820697
165,721.172688,812.632289,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,7906.067251,91.675370,-9.744901,0.012589,86.239818,6.344632,24.645710
167,884.570110,839.818923,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,27812.095903,169.152902,-11.110584,0.006603,164.419856,10.193664,33.709347
168,840.205199,848.419088,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,23684.260104,156.279148,-10.936150,0.007164,151.550993,9.408120,34.175653
169,536.352992,857.679117,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,5840.839692,80.807917,-9.416188,0.015021,72.280537,8.773637,21.547846
170,477.678252,861.365206,019163_00000_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,5825.973610,80.757154,-9.413421,0.015050,72.141889,8.858492,21.292599
26,927.872584,110.366658,019163_00001_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,4511.687992,70.569975,-9.135848,0.016982,63.932119,5.964278,18.417756
28,880.774087,114.162490,019163_00001_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,218421.601450,471.043893,-13.348239,0.002341,463.696918,44.063612,32.544735
33,661.146847,140.675554,019163_00001_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,3447.265269,61.392174,-8.843687,0.019335,56.151543,4.096441,13.471763
35,920.147012,150.744441,019163_00001_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,8708.685835,96.344564,-9.849882,0.012011,90.391045,7.303165,27.880577
36,602.787340,156.858526,019163_00001_CN2025A-65_cycle_4_pointing_5_calibrated_bgsub.fits,7085.845613,84.905940,-9.625979,0.013009,83.455241,1.568287,23.985381
